11.txt,10.0377358491,46.4285714286,12.4060150376,0,0,0,9.2105263158,5.8270676692,0,0,0,0.7518796992,0,0,0,0,0.1879699248,0.3759398496,16.3533834586,15.4135338346,9.962406015,0.1879699248,10.1503759398,0.3759398496,2.8195488722,1.3157894737,0.5639097744,5.2631578947,12.4060150376,1.6917293233,3.3834586466,1.3157894737,0.1879699248,0.1879699248,2.0676691729,0.1879699248,0.3759398496,0.3759398496,6.3909774436,0.3759398496,1.6917293233,2.4436090226,0.7518796992,3.7593984962,0.3759398496,3.1954887218,1.5037593985,1.1278195489,0.5639097744,8.8345864662,1.3157894737,4.3233082707,3.1954887218,4.1353383459,2.4436090226,12.969924812,0.9398496241,3.5714285714,0.7518796992,0.3759398496,7.3308270677,2.2556390977,1.6917293233,0.9398496241,0,0,0,0,0,79.1353383459,3.7849056604,2.858044164,1.2254697286,6674.579245283,13.0113207547,281.2905660377,26425.8622641509,1542.5811320755,600.1903669725,325.8037825059,343.8211009174,368.1728395062,646.3333333333,300.9722222222
12.txt,281.6666666667,41.3017751479,18.5798816568,0,0,0,0.3550295858,2.1301775148,0.1183431953,0,0,0,2.8402366864,0,1.0650887574,0,0.1183431953,0.2366863905,6.8639053254,12.6627218935,8.6390532544,1.3017751479,9.9408284024,0.4733727811,0.9467455621,1.4201183432,0,5.4437869822,12.3076923077,0.9467455621,4.7337278107,1.8934911243,0.1183431953,0.4733727811,2.8402366864,0.1183431953,1.4201183432,0.4733727811,10.650887574,2.1301775148,3.6686390533,3.3136094675,0.3550295858,3.0769230769,1.775147929,2.0118343195,0.9467455621,0.9467455621,0.1183431953,6.7455621302,2.6035502959,3.4319526627,0.2366863905,3.550295858,3.550295858,10.4142011834,1.6568047337,2.2485207101,0.9467455621,0.3550295858,6.3905325444,6.1538461538,0.4733727811,0.9467455621,0.3550295858,0.1183431953,0,0,0,78.224852071,4.2219570406,3.093220339,1.3711911357,7461.2696897375,12.6933174224,289.7219570406,29246.0095465394,1653.8579952267,597.8131868132,288.1003289474,307.5478806907,342.0890410959,585.75,347.2909090909
13.txt,17.18,37.7182770664,8.6146682189,0,0,0,5.7043073341,3.9580908033,0,0,0,0,0,0,1.0477299185,0,0,0,10.7101280559,15.5995343423,11.1757857974,0.5820721769,11.7578579744,0.2328288708,2.5611175786,1.1641443539,0,3.7252619325,9.7788125728,1.3969732247,4.6565774156,2.9103608847,0.9313154831,0.5820721769,1.7462165308,0.1164144354,0.6984866123,0.1164144354,9.7788125728,1.5133876601,3.6088474971,2.7939464494,0.4656577416,2.9103608847,1.0477299185,2.3282887078,0.8149010477,0.9313154831,0.5820721769,5.3550640279,1.0477299185,3.4924330617,0.3492433062,4.190919674,2.3282887078,16.41443539,1.2805587893,3.3760186263,1.3969732247,0.3492433062,5.5878928987,3.0267753201,1.2805587893,0.6984866123,0.1164144354,0.4656577416,0.1164144354,0,0,76.2514551804,3.7387173397,2.7379032258,1.2248995984,5758.7885985748,13.1342042755,276.729216152,22816.3337292162,1525.0154394299,597.4791965567,319.9985185185,341.1463414634,372.7776096823,654.6129032258,282.0535714286
14.txt,8.28125,37.358490566,8.4905660377,0,0.1886792453,8.59375,7.641509434,0.0943396226,0.1886792453,0,2.5471698113,9.3396226415,0.6603773585,0.1886792453,2.0754716981,0,0.0943396226,5.5660377358,28.3962264151,16.1320754717,8.5849056604,0.2830188679,8.8679245283,1.6037735849,2.4528301887,0.8490566038,0.7547169811,3.7735849057,9.8113207547,3.3018867925,3.9622641509,1.7924528302,0.2830188679,0.3773584906,2.1698113208,0,0.5660377358,0.2830188679,8.679245283,1.1320754717,2.1698113208,2.9245283019,0.1886792453,2.5471698113,0.8490566038,3.5849056604,0.6603773585,2.4528301887,0.1886792453,9.7169811321,3.0188679245,4.6226415094,0.5660377358,3.8679245283,3.1132075472,9.9056603774,1.1320754717,2.8301886792,1.4150943396,0.1886792453,5.9433962264,3.1132075472,1.1320754717,0.9433962264,0.1886792453,0.5660377358,0.3773584906,0.0943396226,0,71.7924528302,3.6360887097,2.712305026,1.1894374282,5853.3971774194,12.6935483871,275.3911290323,23801.78125,1553.1199596774,600.6529255319,312.2821576763,332.9029255319,376.2065063649,649.5384615385,320.4339622642
15.txt,12.1333333333,46.978021978,6.5934065934,0,0,0,8.2417582418,0.2747252747,0,0,0,0,0.2747252747,0,4.1208791209,0,0,1.0989010989,14.010989011,14.2857142857,6.5934065934,0.2747252747,6.8681318681,1.3736263736,1.0989010989,1.3736263736,0,3.5714285714,11.5384615385,1.3736263736,4.1208791209,3.021978022,0.2747252747,0.8241758242,1.0989010989,0,0.2747252747,0,10.4395604396,1.0989010989,3.021978022,3.021978022,0.5494505495,4.6703296703,0.2747252747,1.3736263736,0.8241758242,0.5494505495,0,6.3186813187,0.5494505495,3.5714285714,1.3736263736,4.9450549451,1.0989010989,14.8351648352,1.6483516484,7.4175824176,2.1978021978,0.2747252747,2.7472527473,7.4175824176,2.4725274725,0.5494505495,0,0,0.2747252747,0,0,78.021978022,3.6853932584,2.7590909091,1.2235649547,5287.856741573,13.5168539326,297.4775280899,22556.8202247191,1448.7837078652,602.0425531915,306.2210144928,331.7482269504,371.7094339623,640.3333333333,290.4333333333
16.txt,16.5,65.4545454545,16.3636363636,0,0,0,5.4545454545,3.6363636364,0,0,0,0,0.6060606061,0,0.6060606061,0,0,0,10.303030303,14.5454545455,9.0909090909,0.6060606061,9.696969697,0,1.2121212121,0.6060606061,0.6060606061,3.6363636364,6.0606060606,1.8181818182,4.2424242424,2.4242424242,0.6060606061,0,1.8181818182,0,1.2121212121,0,9.0909090909,1.8181818182,0.6060606061,4.2424242424,0,3.6363636364,1.2121212121,1.8181818182,1.8181818182,0,0,2.4242424242,0,1.8181818182,0.6060606061,3.0303030303,1.8181818182,16.3636363636,1.8181818182,1.8181818182,0.6060606061,0,6.0606060606,4.8484848485,0.6060606061,0,0,0,0,0.6060606061,0,73.3333333333,3.8544303797,2.7087378641,1.2569444444,5582.2405063291,12.6898734177,274.6139240506,24039.5253164557,1589.0506329114,601.2666666667,297.5862068966,319.1,359.5535714286,732.3333333333,305.375
17.txt,10.6393442623,49.9229583975,19.7226502311,0,0,24.5901639344,6.9337442219,4.468412943,0,0.1540832049,2.311248074,0.1540832049,0,0.6163328197,2.157164869,0,0.1540832049,0.1540832049,17.1032357473,14.0215716487,5.7010785824,2.0030816641,7.7041602465,3.2357473035,1.0785824345,1.2326656394,0.1540832049,5.7010785824,11.2480739599,0.3081664099,3.3898305085,2.4653312789,0.4622496148,0.9244992296,0.9244992296,0.1540832049,0.3081664099,0.1540832049,10.0154083205,1.3867488444,4.3143297381,2.0030816641,0.7704160247,4.6224961479,1.2326656394,2.157164869,0.6163328197,1.3867488444,0.1540832049,10.0154083205,2.157164869,6.9337442219,0.7704160247,2.4653312789,1.6949152542,12.1725731895,1.2326656394,1.8489984592,0.4622496148,0.1540832049,6.3174114022,5.2388289676,0.4622496148,1.2326656394,1.3867488444,0,0,0,0,75.500770416,4.2689873418,3.2383561644,1.3909090909,6963.2832278481,12.6946202532,281.5474683544,28252.454113924,1569.3243670886,598.0210970464,289.84164859,310.1054852321,348.0630630631,595.6666666667,365.9714285714
18.txt,22.2173913043,56.5557729941,14.2857142857,0,0,4.347826087,3.9138943249,2.9354207436,0,0,0.3913894325,1.3698630137,2.1526418787,0,0.1956947162,0,0.9784735812,1.7612524462,13.698630137,12.133072407,7.240704501,1.3698630137,8.6105675147,0.9784735812,1.1741682975,0.5870841487,0,5.8708414873,12.3287671233,2.3483365949,3.1311154599,2.1526418787,0.1956947162,0.5870841487,0.9784735812,0,0.3913894325,0,8.6105675147,1.5655577299,1.5655577299,3.3268101761,0.1956947162,2.9354207436,1.1741682975,1.5655577299,0.5870841487,0.3913894325,0,5.0880626223,0.5870841487,3.7181996086,0.5870841487,4.5009784736,4.3052837573,7.0450097847,0.5870841487,3.7181996086,1.5655577299,0.3913894325,6.2622309198,3.3268101761,1.1741682975,0.782778865,0.1956947162,0.1956947162,0,0,0,71.2328767123,3.993852459,2.9811320755,1.2900232019,7202.3442622951,12.9200819672,286.4344262295,29245.8422131148,1484.8893442623,595.527638191,307.4232804233,331.7864321608,359.528150134,626.8,321.3214285714
19.txt,11.6551724138,53.550295858,16.8639053254,0,0,0,7.9881656805,2.6627218935,0,0,0,0.5917159763,0,0,1.4792899408,0,0,0,12.7218934911,13.9053254438,9.7633136095,0,9.7633136095,0,1.775147929,1.4792899408,0,3.2544378698,13.0177514793,1.775147929,4.1420118343,3.2544378698,0,0.5917159763,0.8875739645,0,0.5917159763,0.2958579882,8.2840236686,0.5917159763,5.0295857988,0.5917159763,0.2958579882,3.550295858,1.1834319527,1.1834319527,0,0,1.1834319527,2.9585798817,0.2958579882,1.775147929,0.2958579882,5.325443787,1.775147929,16.2721893491,2.3668639053,2.9585798817,0.5917159763,1.1834319527,5.0295857988,2.9585798817,1.775147929,0.5917159763,0,0,0,0,0,74.5562130178,4.0359281437,2.7107843137,1.2808219178,5959.2724550898,12.7574850299,273.2694610778,22751.0898203593,1542.6796407186,597.3884615385,308.8623481781,326.5038461538,364.9170124481,581,338
20.txt,19.6,41.7091836735,10.8418367347,0,0,0,4.9744897959,3.1887755102,0,0,0,0,0,0.1275510204,2.6785714286,0,0,0.637755102,11.6071428571,15.6887755102,10.7142857143,0,10.7142857143,0.3826530612,1.4030612245,1.6581632653,0.2551020408,3.6989795918,10.4591836735,1.2755102041,2.6785714286,1.5306122449,0.2551020408,0.5102040816,1.1479591837,0.1275510204,0.2551020408,0.2551020408,9.8214285714,1.0204081633,4.5918367347,2.5510204082,0.1275510204,4.8469387755,0.8928571429,1.7857142857,1.0204081633,0.7653061224,0,4.8469387755,0.3826530612,1.9132653061,1.6581632653,6.25,3.1887755102,12.3724489796,1.1479591837,3.8265306122,1.1479591837,0.7653061224,5.7397959184,4.3367346939,1.0204081633,0.3826530612,0.1275510204,0.1275510204,0.1275510204,0,0,78.6989795918,3.7467866324,2.7378435518,1.2303370787,5275.3907455013,13.059125964,279.3946015424,21039.5629820051,1517.646529563,601.7880794702,316.6363636364,340.7996688742,375.5444839858,636.75,289.935483871
21.txt,12.6086956522,42.7586206897,8.7931034483,0,0,0,7.9310344828,1.2068965517,0,0,0,0,0.3448275862,0,3.7931034483,0,0,0,13.275862069,18.1034482759,12.5862068966,0.1724137931,12.7586206897,0,2.7586206897,0.6896551724,0.1724137931,4.1379310345,9.4827586207,0.3448275862,6.0344827586,2.7586206897,0.3448275862,0.3448275862,3.4482758621,0.6896551724,1.2068965517,0.8620689655,6.5517241379,0.6896551724,1.3793103448,2.7586206897,0.5172413793,6.0344827586,0.5172413793,3.4482758621,0.6896551724,1.724137931,1.0344827586,8.1034482759,2.5862068966,3.9655172414,0.6896551724,4.3103448276,1.3793103448,15.8620689655,2.0689655172,2.0689655172,1.0344827586,0.1724137931,6.0344827586,2.9310344828,1.2068965517,0.5172413793,0.1724137931,0.1724137931,0.3448275862,0,0,78.1034482759,3.5017793594,2.5931232092,1.1569416499,6270.9715302491,13.1494661922,280.3540925267,25441.7900355872,1721.0622775801,600.7969094923,319.3586206897,338.3252212389,378.882629108,639.5384615385,283.375
22.txt,6.6442307692,41.5340086831,9.6960926194,0,0,3.8461538462,14.3270622287,0.5788712012,0,0,0.5788712012,0.2894356006,0,0,5.2098408104,0,0,0.1447178003,21.1287988423,19.3921852388,13.7481910275,0,13.7481910275,0.2894356006,3.1837916064,1.3024602026,0.2894356006,3.0390738061,8.9725036179,1.5918958032,7.3806078148,3.1837916064,1.4471780029,0.4341534009,4.1968162084,0.2894356006,2.4602026049,1.013024602,7.5253256151,0.4341534009,1.013024602,5.2098408104,0.1447178003,2.6049204052,0.8683068017,1.013024602,0.4341534009,0.1447178003,0.2894356006,7.3806078148,0.4341534009,3.7626628075,1.3024602026,2.6049204052,2.6049204052,11.1432706223,2.3154848046,1.7366136035,0.4341534009,0.2894356006,3.1837916064,5.2098408104,1.1577424023,0.5788712012,0.7235890014,1.8813314038,1.3024602026,0,0,76.7004341534,3.4279279279,2.5905172414,1.1693811075,5093.2672672673,12.9534534535,274.2942942943,21355.9234234234,1648.6876876877,600.9486692015,328.1325536062,352.0494296578,387.512,633.3636363636,293.0444444444
23.txt,19.2083333333,55.748373102,11.7136659436,0,0,0,3.4707158351,4.7722342733,0.2169197397,0,0,3.9045553145,0.4338394794,0,2.8199566161,0,0,0.4338394794,16.0520607375,14.967462039,9.1106290672,0.6507592191,9.7613882863,0.6507592191,2.6030368764,0.4338394794,0.4338394794,4.989154013,12.147505423,1.9522776573,4.3383947939,3.9045553145,1.0845986985,0,0.4338394794,0,0,0.2169197397,4.5553145336,1.0845986985,1.7353579176,1.5184381779,0,2.3861171367,1.0845986985,3.2537960954,1.0845986985,1.5184381779,0.6507592191,9.7613882863,1.9522776573,3.9045553145,1.3015184382,4.1214750542,3.6876355748,9.7613882863,1.0845986985,2.6030368764,0.8676789588,0.4338394794,5.4229934924,4.989154013,1.3015184382,0.4338394794,0,0.6507592191,0,0,0,76.1388286334,3.6902050114,2.7444444444,1.1887755102,6814.2255125285,13.0683371298,286.701594533,28341.5512528474,1568.0045558087,602.2750716332,311.804664723,335.0601719198,364.2454545455,618,283.8666666667
24.txt,8,40.6626506024,8.1325301205,0,0,1.2048192771,12.3493975904,3.9156626506,0,0,0.1506024096,0,0.1506024096,0.6024096386,4.0662650602,0,0,2.2590361446,23.4939759036,17.7710843373,11.5963855422,0.1506024096,11.7469879518,0,3.1626506024,1.656626506,0,4.8192771084,10.5421686747,0.4518072289,5.421686747,3.0120481928,0.4518072289,0.6024096386,2.4096385542,0.3012048193,0.9036144578,0.7530120482,8.2831325301,1.2048192771,2.2590361446,3.1626506024,0,4.6686746988,2.1084337349,1.5060240964,0.3012048193,0.6024096386,0.4518072289,7.2289156627,0.7530120482,3.6144578313,0.9036144578,4.0662650602,2.5602409639,9.9397590361,0.6024096386,2.8614457831,0.4518072289,0.3012048193,4.2168674699,3.4638554217,0.4518072289,0.9036144578,0.3012048193,0.3012048193,0.6024096386,0,0,72.8915662651,3.5683563748,2.7523584906,1.2364864865,6083.376344086,13.380952381,279.5222734255,24278.6943164363,1622.6820276498,599.1452830189,315.61,336.7377358491,382.5987525988,601.3181818182,318.7
25.txt,20.0666666667,35.2159468439,10.2990033223,0,0,0,3.9867109635,3.6544850498,0.1107419712,0,0,1.1074197121,0.8859357697,0,4.0974529347,0,0.2214839424,0.3322259136,14.3964562569,16.3898117386,11.738648948,0.4429678848,12.1816168328,0.1107419712,2.5470653378,0.6644518272,0.2214839424,4.7619047619,11.738648948,0.7751937984,3.8759689922,2.1040974529,0.553709856,0.553709856,1.7718715393,0,0.6644518272,0.4429678848,9.5238095238,1.2181616833,3.211517165,3.6544850498,0.3322259136,3.3222591362,1.2181616833,2.2148394241,0.1107419712,0.3322259136,1.6611295681,5.2048726467,0.6644518272,3.1007751938,0.7751937984,3.211517165,3.211517165,12.0708748616,0.3322259136,3.1007751938,0.553709856,0.1107419712,7.1982281285,5.5370985604,1.5503875969,0.7751937984,0.1107419712,0.2214839424,0,0,0,75.8582502769,3.6925714286,2.748,1.2292746114,7429.736,13.2891428571,291.1085714286,28943.5931428571,1793.976,599.9292929293,310.375748503,325.658008658,369.0381097561,584.5555555556,327.3529411765
26.txt,19.5666666667,43.2708688245,7.3253833049,0,0,0,5.1107325383,0.6814310051,0.1703577513,0,0,0,0,0,0.1703577513,0,0,0.5110732538,6.6439522998,16.1839863714,11.4139693356,0.5110732538,11.9250425894,0.5110732538,3.4071550256,1.5332197615,0,4.5996592845,11.7546848382,1.0221465077,4.5996592845,3.2367972743,0.3407155026,1.1925042589,1.3628620102,0.5110732538,0,0.6814310051,7.3253833049,0.6814310051,1.3628620102,3.4071550256,0.1703577513,2.0442930153,1.8739352641,0.8517887564,0.5110732538,0.3407155026,0,8.1771720613,0.3407155026,4.4293015332,0.6814310051,5.1107325383,1.5332197615,13.2879045997,3.4071550256,3.2367972743,0.8517887564,0,7.8364565588,3.7478705281,2.5553662692,1.1925042589,0.1703577513,0.1703577513,0,0,0,85.0085178876,3.4817391304,2.6275071633,1.1686046512,7809.4730434783,13.6347826087,304.4904347826,31218.1617391304,1812.4,602.5855670103,307.0567226891,328.6432989691,363.2081545064,631.75,289.78125
27.txt,281,54.4483985765,6.7615658363,0,0,0,0,0,0,0,0,0,0,0,0.7117437722,0,0,1.4234875445,2.1352313167,19.2170818505,11.3879003559,1.7793594306,13.1672597865,0,4.2704626335,0.7117437722,0.3558718861,3.9145907473,12.0996441281,2.1352313167,3.9145907473,3.2028469751,1.0676156584,0.3558718861,0.7117437722,0,0,0.7117437722,5.6939501779,1.4234875445,1.4234875445,2.4911032028,0,1.7793594306,0.7117437722,2.4911032028,1.0676156584,1.0676156584,0,11.0320284698,1.0676156584,6.0498220641,0.3558718861,4.2704626335,3.9145907473,12.4555160142,1.0676156584,4.6263345196,1.7793594306,0.7117437722,7.1174377224,3.5587188612,1.0676156584,0.7117437722,0,1.0676156584,0,0,0,77.5800711744,3.3985239852,2.5388888889,1.1410788382,4775.5239852399,12.8966789668,277.0221402214,20000.4649446494,1482.8191881919,599.7935779817,328.179245283,351.3394495413,380.7990430622,620.3333333333,280.4375
